,route,mean_delay_route
4296,PHLATL,-2.5
4297,PHLAUS,0.8333333333333334
4298,PHLAVP,9.714285714285714
4299,PHLBDL,-1.625
4300,PHLBGR,-1.6363636363636365
4301,PHLBHM,8.88888888888889
4302,PHLBNA,2.0
4303,PHLBOS,2.792207792207792
4304,PHLBTV,4.115384615384615
4305,PHLBUF,-2.347826086956522
4306,PHLBWI,2.3636363636363638
4307,PHLCAE,-5.0
4308,PHLCAK,0.2857142857142857
4309,PHLCHA,-1.75
4310,PHLCHO,-5.181818181818182
4311,PHLCHS,8.0
4312,PHLCLE,-0.5263157894736842
4313,PHLCLT,3.857142857142857
4314,PHLCMH,1.7619047619047619
4315,PHLCRW,-13.0
4316,PHLCVG,5.264705882352941
4317,PHLDAL,11.6
4318,PHLDAY,-3.230769230769231
4319,PHLDCA,-2.0
4320,PHLDEN,3.8518518518518516
4321,PHLDFW,1.163265306122449
4322,PHLDSM,35.75
4323,PHLDTW,-3.2
4324,PHLERI,-9.5
4325,PHLEYW,-21.0
4326,PHLFLL,1.7419354838709677
4327,PHLFWA,-5.333333333333333
4328,PHLGRR,-3.090909090909091
4329,PHLGSO,-1.9166666666666667
4330,PHLGSP,-4.555555555555555
4331,PHLHVN,2.5833333333333335
4332,PHLIAD,-3.875
4333,PHLIAH,2.375
4334,PHLILM,17.6
4335,PHLIND,-2.28125
4336,PHLIPT,5.777777777777778
4337,PHLISP,-3.1538461538461537
4338,PHLITH,0.2857142857142857
4339,PHLJAX,-2.625
4340,PHLJFK,9.125
4341,PHLLAS,3.5555555555555554
4342,PHLLAX,17.03030303030303
4343,PHLLEX,-1.4
4344,PHLLGA,-1.4230769230769231
4345,PHLMCI,8.416666666666666
4346,PHLMCO,7.630769230769231
4347,PHLMDT,7.655172413793103
4348,PHLMDW,6.5
4349,PHLMEM,9.75
4350,PHLMHT,-0.7
4351,PHLMIA,7.153846153846154
4352,PHLMKE,3.6666666666666665
4353,PHLMSN,-9.5
4354,PHLMSP,-5.1
4355,PHLMSY,7.7368421052631575
4356,PHLMYR,12.8
4357,PHLOKC,-9.0
4358,PHLOMA,0.16666666666666666
4359,PHLORD,1.6181818181818182
4360,PHLORF,10.857142857142858
4361,PHLORH,0.5
4362,PHLPBI,13.818181818181818
4363,PHLPDX,-19.0
4364,PHLPHF,4.8
4365,PHLPHX,0.5294117647058824
4366,PHLPIT,0.75
4367,PHLPNS,0.75
4368,PHLPVD,2.608695652173913
4369,PHLPWM,-3.727272727272727
4370,PHLRDU,-2.6666666666666665
4371,PHLRIC,5.45
4372,PHLROA,-8.2
4373,PHLROC,6.1
4374,PHLRSW,0.9523809523809523
4375,PHLSAN,16.833333333333332
4376,PHLSAT,-3.25
4377,PHLSAV,3.888888888888889
4378,PHLSBY,0.5555555555555556
4379,PHLSCE,7.3
4380,PHLSDF,4.571428571428571
4381,PHLSEA,1.9166666666666667
4382,PHLSFO,6.620689655172414
4383,PHLSJU,8.0
4384,PHLSLC,6.2
4385,PHLSTL,2.764705882352941
4386,PHLSTT,-0.3333333333333333
4387,PHLSWF,6.9375
4388,PHLSYR,8.25
4389,PHLTPA,3.861111111111111
4390,PHLTYS,0.16666666666666666
4391,PHXABQ,5.575
4392,PHXAMA,-3.0
4393,PHXANC,19.0
4394,PHXASE,-17.5
4395,PHXATL,-5.340425531914893
4396,PHXAUS,4.928571428571429
4397,PHXBFL,0.05
4398,PHXBNA,10.058823529411764
4399,PHXBOI,3.3333333333333335
4400,PHXBOS,9.045454545454545
4401,PHXBUF,8.0
4402,PHXBUR,3.55
4403,PHXBWI,-12.2
4404,PHXCLE,-9.5
4405,PHXCLT,1.76
4406,PHXCMH,-0.375
4407,PHXCOS,-10.333333333333334
4408,PHXCVG,-16.5
4409,PHXDAL,5.619047619047619
4410,PHXDCA,-0.7142857142857143
4411,PHXDEN,3.554054054054054
4412,PHXDFW,5.737704918032787
4413,PHXDRO,-0.6666666666666666
4414,PHXDSM,-7.0
4415,PHXDTW,-5.972222222222222
4416,PHXEGE,-26.0
4417,PHXELP,7.514285714285714
4418,PHXEUG,14.0
4419,PHXEWR,14.545454545454545
4420,PHXFAT,5.85
4421,PHXFLG,-0.5454545454545454
4422,PHXFLL,-9.333333333333334
4423,PHXFSD,-2.0
4424,PHXGEG,4.454545454545454
4425,PHXGJT,-9.0
4426,PHXGRR,-6.0
4427,PHXHNL,3.0
4428,PHXHOU,4.586206896551724
4429,PHXIAD,-19.0
4430,PHXIAH,5.64
4431,PHXICT,-11.5
4432,PHXIFP,-18.0
4433,PHXIND,0.047619047619047616
4434,PHXJAC,11.0
4435,PHXJFK,-0.27586206896551724
4436,PHXKOA,11.333333333333334
4437,PHXLAS,3.9864864864864864
4438,PHXLAX,2.467741935483871
4439,PHXLBB,13.5
4440,PHXLGA,-17.0
4441,PHXLGB,6.0
4442,PHXLIH,10.142857142857142
4443,PHXLIT,8.75
4444,PHXMAF,15.666666666666666
4445,PHXMCI,-1.0357142857142858
4446,PHXMCO,-0.42105263157894735
4447,PHXMDW,-1.1290322580645162
4448,PHXMEM,-5.166666666666667
4449,PHXMFR,5.0
4450,PHXMIA,-0.5833333333333334
4451,PHXMKE,8.6
4452,PHXMRY,22.0
4453,PHXMSN,-11.25
4454,PHXMSP,-1.3170731707317074
4455,PHXMSY,9.333333333333334
4456,PHXMTJ,6.666666666666667
4457,PHXOAK,5.615384615384615
4458,PHXOGG,-8.5
4459,PHXOKC,16.916666666666668
4460,PHXOMA,13.421052631578947
4461,PHXONT,1.16
4462,PHXORD,0.11864406779661017
4463,PHXPAE,-13.0
4464,PHXPDX,7.2926829268292686
4465,PHXPHL,8.451612903225806
4466,PHXPIT,-4.625
4467,PHXPSP,4.923076923076923
4468,PHXRDM,-4.666666666666667
4469,PHXRDU,4.0
4470,PHXRNO,-0.5
4471,PHXROW,8.0
4472,PHXSAF,-5.333333333333333
4473,PHXSAN,8.06578947368421
4474,PHXSAT,1.0588235294117647
4475,PHXSBA,8.666666666666666
4476,PHXSBP,2.8
4477,PHXSDF,1.25
4478,PHXSEA,2.716666666666667
4479,PHXSFO,7.121621621621622
4480,PHXSGU,2.2857142857142856
4481,PHXSJC,6.1525423728813555
4482,PHXSLC,2.6027397260273974
4483,PHXSMF,6.3584905660377355
4484,PHXSNA,9.272727272727273
4485,PHXSTL,4.176470588235294
4486,PHXSTS,-10.25
4487,PHXTPA,-1.0
4488,PHXTUL,12.25
4489,PHXTUS,2.823529411764706
4490,PHXYUM,-0.07407407407407407
4491,PIAATL,5.166666666666667
4492,PIAAZA,10.666666666666666
4493,PIACLT,6.222222222222222
4494,PIADFW,2.3636363636363638
4495,PIADTW,-16.4
4496,PIALAS,4.0
4497,PIAMSP,9.25
4498,PIAORD,5.37037037037037
4499,PIAPGD,13.0
4500,PIASFB,21.0
4501,PIBDFW,2.0
4502,PIBMEI,-4.333333333333333
4503,PIEABE,27.5
4504,PIEATW,-12.0
4505,PIEAUS,23.0
4506,PIEAVL,-4.5
4507,PIEBLV,4.0
4508,PIEBMI,9.5
4509,PIECHA,-29.0
4510,PIECID,4.0
4511,PIECVG,-1.75
4512,PIEDAY,-6.0
4513,PIEDSM,-7.333333333333333
4514,PIEFNT,1.0
4515,PIEFSD,-18.0
4516,PIEFWA,-10.333333333333334
4517,PIEGRR,-1.6666666666666667
4518,PIEGSO,60.0
4519,PIEGSP,-5.666666666666667
4520,PIEHTS,31.0
4521,PIEIAG,-7.0
4522,PIEIND,-3.0
4523,PIELCK,12.0
4524,PIEMCI,-16.0
4525,PIEMDT,-23.0
4526,PIEMKE,-7.0
4527,PIEMLI,-3.0
4528,PIEOGS,-27.0
4529,PIEPBG,-23.0
4530,PIEPIA,-3.0
4531,PIERFD,-21.0
4532,PIERIC,-14.5
4533,PIEROA,-16.0
4534,PIESCE,-25.0
4535,PIESGF,-4.0
4536,PIESWF,-14.0
4537,PIESYR,-6.333333333333333
4538,PIETOL,-12.0
4539,PIETRI,-21.0
4540,PIETUL,-19.5
4541,PIETYS,1.6666666666666667
4542,PIEUSA,-12.4
4543,PIHSLC,-0.5833333333333334
4544,PIRATY,-41.0
4545,PIRDEN,-15.0
4546,PITATL,-3.0789473684210527
4547,PITBNA,-1.6923076923076923
4548,PITBOS,2.0277777777777777
4549,PITBWI,11.083333333333334
4550,PITCLT,2.54
4551,PITDAL,14.444444444444445
4552,PITDCA,-0.8888888888888888
4553,PITDEN,-3.5625
4554,PITDFW,-5.25
4555,PITDTW,-1.4782608695652173
4556,PITEWR,3.9393939393939394
4557,PITFLL,9.0
4558,PITHOU,4.5
4559,PITIAD,0.8695652173913043
4560,PITIAH,-3.3333333333333335
4561,PITJAX,-7.0
4562,PITJFK,-5.473684210526316
4563,PITLAS,-2.111111111111111
4564,PITLAX,-10.666666666666666
4565,PITLGA,-4.320754716981132
4566,PITMCO,-3.25
4567,PITMDW,2.7857142857142856
4568,PITMIA,-14.5
4569,PITMSP,-7.117647058823529
4570,PITMYR,-6.0
4571,PITORD,3.5526315789473686
4572,PITPGD,-1.75
4573,PITPHL,-3.0
4574,PITPHX,12.0
4575,PITRDU,-4.583333333333333
4576,PITRSW,-7.4
4577,PITSAN,25.0
4578,PITSAV,1.0
4579,PITSEA,27.666666666666668
4580,PITSFB,9.0
4581,PITSFO,-9.333333333333334
4582,PITSJU,-4.0
4583,PITSLC,0.6666666666666666
4584,PITSRQ,-9.5
4585,PITSTL,8.6
4586,PITTPA,0.5454545454545454
4587,PLNAPN,-33.5
4588,PLNDTW,-5.125
4589,PNSATL,3.357142857142857
4590,PNSBNA,4.454545454545454
4591,PNSCLT,-7.6521739130434785
4592,PNSDAL,4.0
4593,PNSDCA,-3.8
4594,PNSDEN,6.0
4595,PNSDFW,4.6875
4596,PNSEWR,16.0
4597,PNSHOU,3.6
4598,PNSIAH,-4.933333333333334
4599,PNSMDW,-9.0
4600,PNSMIA,6.8
4601,PNSORD,-2.0
4602,PNSPHL,13.75
4603,PPGHNL,4.0
4604,PQIEWR,2.6
4605,PRCDEN,18.4
4606,PRCLAX,0.0
4607,PSCAZA,2.0
4608,PSCDEN,-5.777777777777778
4609,PSCLAS,-1.3333333333333333
4610,PSCMSP,-8.75
4611,PSCSEA,5.295454545454546
4612,PSCSFO,9.75
4613,PSCSLC,15.8
4614,PSEJFK,-1.5
4615,PSEMCO,-9.857142857142858
4616,PSGJNU,2.0
4617,PSGWRG,-1.25
4618,PSMMCO,23.0
4619,PSMMYR,16.0
4620,PSMPGD,-11.0
4621,PSPBLI,15.0
4622,PSPDEN,1.3125
4623,PSPDFW,7.6
4624,PSPIAH,-0.5
4625,PSPJFK,1.1428571428571428
4626,PSPLAX,-16.833333333333332
4627,PSPMSP,26.0
4628,PSPORD,8.3
4629,PSPPAE,6.5
4630,PSPPDX,2.5714285714285716
4631,PSPPHX,-4.185185185185185
4632,PSPSEA,3.090909090909091
4633,PSPSFO,5.7407407407407405
4634,PSPSLC,-8.636363636363637
4635,PUBDEN,5.166666666666667
4636,PUBLBL,-9.75
4637,PUWSEA,9.153846153846153
4638,PVDATL,-9.928571428571429
4639,PVDBWI,-1.75
4640,PVDCLT,-5.5
4641,PVDCVG,-9.0
4642,PVDDCA,5.461538461538462
4643,PVDDEN,-24.5
4644,PVDDTW,-3.875
4645,PVDEWR,-7.909090909090909
4646,PVDFLL,10.7
4647,PVDIAD,-0.5
4648,PVDMCO,-4.333333333333333
4649,PVDMDW,-3.625
4650,PVDORD,-2.25
4651,PVDPBI,11.5
4652,PVDPGD,3.5
4653,PVDPHL,-3.4761904761904763
4654,PVDRDU,16.0
4655,PVDRSW,13.333333333333334
4656,PVDSAV,-14.0
4657,PVDTPA,-10.1
4658,PVUAZA,1.8
4659,PVULAX,12.0
4660,PWMATL,-5.125
4661,PWMBWI,-6.166666666666667
4662,PWMCLT,-2.5714285714285716
4663,PWMDCA,0.96
4664,PWMDEN,9.0
4665,PWMDTW,-5.0
4666,PWMEWR,6.555555555555555
4667,PWMIAD,12.625
4668,PWMJFK,-6.75
4669,PWMLGA,5.04
4670,PWMMCO,-12.0
4671,PWMMDW,-6.0
4672,PWMORD,-0.18181818181818182
4673,PWMPHL,2.3043478260869565
4674,PWMRDU,8.333333333333334
4675,PWMRSW,-28.0
4676,RAPDEN,8.954545454545455
4677,RAPDFW,3.5714285714285716
4678,RAPMSP,-4.933333333333334
4679,RAPORD,-2.375
4680,RAPPHX,-42.0
4681,RAPSLC,-4.833333333333333
4682,RDDLAX,0.5
4683,RDDSFO,-3.466666666666667
4684,RDMDEN,0.2
4685,RDMLAX,0.36363636363636365
4686,RDMPDX,4.681818181818182
4687,RDMPHX,0.0
4688,RDMSEA,5.96875
4689,RDMSFO,-0.058823529411764705
4690,RDMSLC,-2.3333333333333335
4691,RDUALB,4.0
4692,RDUATL,1.5633802816901408
4693,RDUAUS,16.333333333333332
4694,RDUBDL,-6.75
4695,RDUBNA,-0.05
4696,RDUBOS,0.10256410256410256
4697,RDUBWI,-7.1923076923076925
4698,RDUCLE,6.222222222222222
4699,RDUCLT,-2.945945945945946
4700,RDUCMH,-0.5
4701,RDUCVG,13.5
4702,RDUDAL,-9.0
4703,RDUDCA,4.243243243243243
4704,RDUDEN,1.9473684210526316
4705,RDUDFW,7.84
4706,RDUDTW,-1.368421052631579
4707,RDUEWR,7.596153846153846
4708,RDUFLL,7.166666666666667
4709,RDUHOU,9.25
4710,RDUIAD,0.18181818181818182
4711,RDUIAH,-0.375
4712,RDUIND,1.75
4713,RDUJFK,6.487804878048781
4714,RDULAS,2.0
4715,RDULAX,-9.714285714285714
4716,RDULGA,0.86
4717,RDUMCI,57.0
4718,RDUMCO,4.6521739130434785
4719,RDUMDW,-0.7777777777777778
4720,RDUMIA,1.4666666666666666
4721,RDUMSP,-7.111111111111111
4722,RDUMSY,4.0
4723,RDUORD,0.5277777777777778
4724,RDUPBI,-12.0
4725,RDUPGD,-9.0
4726,RDUPHL,-2.689655172413793
4727,RDUPHX,6.636363636363637
4728,RDUPIT,-4.0
4729,RDUSEA,-12.0
4730,RDUSFB,50.0
4731,RDUSFO,-0.4
4732,RDUSLC,-8.285714285714286
4733,RDUSTL,9.909090909090908
4734,RDUTPA,4.7272727272727275
4735,RDUTTN,15.0
4736,RFDAZA,-3.0
4737,RFDLAS,-19.0
4738,RFDPGD,12.666666666666666
4739,RFDPIE,-5.5
4740,RFDSFB,-10.666666666666666
4741,RHIMSP,-12.6
4742,RICATL,-4.560975609756097
4743,RICBNA,14.333333333333334
4744,RICBOS,1.7307692307692308
4745,RICCLT,-1.8620689655172413
4746,RICDEN,-0.16666666666666666
4747,RICDFW,-0.25
4748,RICDTW,8.5
4749,RICEWR,10.44
4750,RICFLL,3.1875
4751,RICIAD,6.714285714285714
4752,RICIAH,5.0
4753,RICJFK,-11.0
4754,RICLGA,0.20833333333333334
4755,RICMCO,2.6666666666666665
4756,RICMIA,-1.6666666666666667
4757,RICMSP,2.25
4758,RICORD,7.8
4759,RICPHL,5.0
4760,RICPIE,14.0
4761,RICSFB,-12.0
4762,RICSRQ,7.0
4763,RKSDEN,9.5
4764,RNOBOI,-0.3333333333333333
4765,RNODAL,-17.0
4766,RNODEN,2.3461538461538463
4767,RNODFW,-7.666666666666667
4768,RNOIAH,-5.0
4769,RNOJFK,-4.5
4770,RNOLAS,0.7954545454545454
4771,RNOLAX,1.0444444444444445
4772,RNOLGB,5.2
4773,RNOMDW,-12.25
4774,RNOMSP,-6.0
4775,RNOOAK,3.625
4776,RNOORD,-1.5
4777,RNOPDX,-4.4375
4778,RNOPHX,-3.925925925925926
4779,RNOSAN,2.2857142857142856
4780,RNOSEA,0.6956521739130435
4781,RNOSFO,-3.6842105263157894
4782,RNOSJC,0.5833333333333334
4783,RNOSLC,-0.8695652173913043
4784,ROAATL,-0.05555555555555555
4785,ROACLT,3.8076923076923075
4786,ROAIAD,-3.4285714285714284
4787,ROALGA,33.6
4788,ROAORD,20.153846153846153
4789,ROAPHL,0.0
4790,ROASFB,3.75
4791,ROCATL,3.0
4792,ROCBOS,-1.0833333333333333
4793,ROCBWI,1.7222222222222223
4794,ROCCLT,-6.666666666666667
4795,ROCDCA,-5.1
4796,ROCDTW,-3.0
4797,ROCEWR,10.4375
4798,ROCIAD,-7.166666666666667
4799,ROCJFK,-3.6
4800,ROCLGA,-12.545454545454545
4801,ROCMCO,-3.1666666666666665
4802,ROCORD,4.967741935483871
4803,ROCPGD,9.0
4804,ROCPHL,5.875
4805,ROCTPA,-7.333333333333333
4806,ROPGUM,50.0
4807,ROPSPN,10.0
4808,ROWDFW,5.6
4809,ROWPHX,-11.5
4810,RSTATL,4.6
4811,RSTMSP,6.708333333333333
4812,RSTORD,-5.9
4813,RSWACY,-11.428571428571429
4814,RSWALB,0.0
4815,RSWATL,-4.219512195121951
4816,RSWBDL,1.4
4817,RSWBNA,4.0
4818,RSWBOS,-5.0
4819,RSWBWI,-3.6842105263157894
4820,RSWCLE,-5.571428571428571
4821,RSWCLT,-1.4230769230769231
4822,RSWCMH,-8.125
4823,RSWCVG,5.333333333333333
4824,RSWDAL,-12.0
4825,RSWDCA,3.9
4826,RSWDEN,-4.888888888888889
4827,RSWDFW,2.142857142857143
4828,RSWDTW,-5.809523809523809
4829,RSWEWR,-1.6571428571428573
4830,RSWGRR,1.0
4831,RSWHPN,-2.0
4832,RSWIAH,-6.142857142857143
4833,RSWIND,-5.833333333333333
4834,RSWISP,1.0
4835,RSWJFK,2.0
4836,RSWLBE,11.5
4837,RSWLGA,-9.076923076923077
4838,RSWMCI,5.75
4839,RSWMDW,1.2727272727272727
4840,RSWMIA,16.5
4841,RSWMKE,5.25
4842,RSWMSP,-4.75
4843,RSWOMA,1.0
4844,RSWORD,8.03125
4845,RSWPHL,0.7272727272727273
4846,RSWPIT,10.5
4847,RSWPVD,20.0
4848,RSWSTL,-2.25
4849,RSWTTN,-7.0
4850,SAFDEN,1.6923076923076923
4851,SAFDFW,-9.833333333333334
4852,SAFPHX,-3.0
4853,SANABQ,-4.45
4854,SANATL,4.0
4855,SANAUS,0.4375
4856,SANBLI,-16.0
4857,SANBNA,9.222222222222221
4858,SANBOI,4.0
4859,SANBOS,6.4375
4860,SANBWI,-2.0526315789473686
4861,SANCLT,-7.25
4862,SANCOS,-15.0
4863,SANCVG,-13.0
4864,SANDAL,0.3181818181818182
4865,SANDEN,1.2777777777777777
4866,SANDFW,-1.7843137254901962
4867,SANDTW,-11.2
4868,SANELP,19.666666666666668
4869,SANEWR,7.75
4870,SANFAT,-10.0
4871,SANFLL,-6.0
4872,SANGEG,3.3333333333333335
4873,SANHNL,2.888888888888889
4874,SANHOU,-7.125
4875,SANIAD,-2.4444444444444446
4876,SANIAH,-4.055555555555555
4877,SANIND,0.0
4878,SANJFK,-5.535714285714286
4879,SANKOA,2.0
4880,SANLAS,4.102564102564102
4881,SANLAX,-0.863013698630137
4882,SANLIH,1.0
4883,SANMCI,-2.6666666666666665
4884,SANMCO,-4.666666666666667
4885,SANMDW,5.636363636363637
4886,SANMIA,9.333333333333334
4887,SANMRY,9.5
4888,SANMSP,-1.2105263157894737
4889,SANMSY,-8.444444444444445
4890,SANOAK,6.591836734693878
4891,SANOGG,-6.0
4892,SANOMA,-18.5
4893,SANORD,-2.5
4894,SANPAE,-8.0
4895,SANPDX,3.967741935483871
4896,SANPHL,-6.0
4897,SANPHX,2.91025641025641
4898,SANRDU,55.0
4899,SANRNO,-3.0
4900,SANSAT,-10.181818181818182
4901,SANSCK,11.0
4902,SANSEA,7.4324324324324325
4903,SANSFO,1.7314814814814814
4904,SANSJC,5.8
4905,SANSLC,2.45
4906,SANSMF,5.216216216216216
4907,SANSTL,4.714285714285714
4908,SANSTS,-2.3
4909,SANTPA,-1.0
4910,SANTUS,9.714285714285714
4911,SATATL,-1.2
4912,SATBNA,-3.111111111111111
4913,SATBWI,-1.5
4914,SATCLE,-27.0
4915,SATCLT,-4.115384615384615
4916,SATCVG,9.0
4917,SATDAL,4.042553191489362
4918,SATDEN,5.043478260869565
4919,SATDFW,1.2045454545454546
4920,SATDTW,-16.88888888888889
4921,SATELP,17.666666666666668
4922,SATEWR,1.2222222222222223
4923,SATFLL,-7.0
4924,SATHOU,1.5416666666666667
4925,SATIAD,-0.2857142857142857
4926,SATIAH,-2.2222222222222223
4927,SATJFK,-3.8333333333333335
4928,SATLAS,4.833333333333333
4929,SATLAX,-6.71875
4930,SATMCI,-10.714285714285714
4931,SATMCO,-12.0
4932,SATMDW,16.7
4933,SATMIA,-14.75
4934,SATMSP,-9.428571428571429
4935,SATMSY,-2.6
4936,SATOAK,-8.0
4937,SATONT,11.0
4938,SATORD,-4.0
4939,SATPHL,-11.0
4940,SATPHX,3.638888888888889
4941,SATSAN,8.222222222222221
4942,SATSEA,-6.4
4943,SATSFB,12.0
4944,SATSFO,1.4
4945,SATSJC,-20.0
4946,SATSLC,-13.5625
4947,SATSTL,-10.857142857142858
4948,SATTPA,-9.0
4949,SAVATL,-2.3125
4950,SAVBNA,29.0
4951,SAVBOS,7.0
4952,SAVBWI,27.0
4953,SAVCLE,-2.2
4954,SAVCLT,-6.9393939393939394
4955,SAVCVG,-14.25
4956,SAVDCA,12.571428571428571
4957,SAVDEN,16.666666666666668
4958,SAVDFW,4.777777777777778
4959,SAVDTW,-7.0
4960,SAVEWR,3.0588235294117645
4961,SAVIAD,-2.25
4962,SAVIAH,0.9166666666666666
4963,SAVJFK,-8.1
4964,SAVLCK,7.5
4965,SAVLEX,2.0
4966,SAVLGA,9.0
4967,SAVMIA,-14.25
4968,SAVORD,3.1666666666666665
4969,SAVPHL,-3.0
4970,SAVPIT,-10.0
4971,SBADEN,-3.1
4972,SBADFW,10.25
4973,SBALAX,-8.285714285714286
4974,SBAPDX,6.0
4975,SBAPHX,-9.066666666666666
4976,SBASEA,-8.333333333333334
4977,SBASFO,3.217391304347826
4978,SBASLC,-27.0
4979,SBNATL,1.8
4980,SBNAZA,3.0
4981,SBNCLT,23.5
4982,SBNDCA,-15.0
4983,SBNDFW,-4.4
4984,SBNDTW,-0.75
4985,SBNEWR,9.25
4986,SBNLAS,-11.5
4987,SBNMSP,-6.363636363636363
4988,SBNORD,-1.2666666666666666
4989,SBNPGD,5.0
4990,SBNPIE,10.5
4991,SBNSFB,16.5
4992,SBPDEN,-2.875
4993,SBPDFW,8.0
4994,SBPLAX,-1.3571428571428572
4995,SBPPHX,10.6
4996,SBPSEA,-2.6666666666666665
4997,SBPSFO,-1.1333333333333333
4998,SBYCLT,-2.7142857142857144
4999,SBYPHL,-1.6363636363636365
5000,SCCANC,-7.0
5001,SCCBRW,-7.384615384615385
5002,SCEDTW,-4.875
5003,SCEIAD,-20.0
5004,SCEORD,-6.0
5005,SCEPHL,4.043478260869565
5006,SCKLAS,13.444444444444445
5007,SCKLAX,1.0
5008,SCKSAN,35.0
5009,SDFATL,-0.875
5010,SDFAZA,-20.0
5011,SDFBWI,4.6875
5012,SDFCLT,7.178571428571429
5013,SDFDAL,6.5
5014,SDFDCA,7.909090909090909
5015,SDFDEN,-9.588235294117647
5016,SDFDFW,9.285714285714286
5017,SDFDTW,-4.36
5018,SDFEWR,17.9
5019,SDFFLL,27.0
5020,SDFHOU,0.875
5021,SDFIAD,-1.4
5022,SDFIAH,6.125
5023,SDFLAS,13.2
5024,SDFLAX,-13.0
5025,SDFLGA,-5.684210526315789
5026,SDFMCO,7.571428571428571
5027,SDFMDW,-1.894736842105263
5028,SDFMIA,-13.428571428571429
5029,SDFMSP,-2.0
5030,SDFORD,-0.21568627450980393
5031,SDFPHL,-4.785714285714286
5032,SDFPHX,11.25
5033,SDFPIE,-0.5
5034,SDFSFB,18.8
5035,SDFTPA,11.5
5036,SDFVPS,24.0
5037,SEAABQ,6.333333333333333
5038,SEAALW,14.333333333333334
5039,SEAANC,2.782178217821782
5040,SEAATL,-0.9487179487179487
5041,SEAAUS,1.0666666666666667
5042,SEABIL,-3.6
5043,SEABLI,-0.7307692307692307
5044,SEABNA,0.5454545454545454
5045,SEABOI,-0.16981132075471697
5046,SEABOS,-1.3666666666666667
5047,SEABUR,1.0
5048,SEABWI,-3.1
5049,SEABZN,4.9375
5050,SEACHS,-27.5
5051,SEACLT,1.6666666666666667
5052,SEACMH,10.0
5053,SEACVG,-9.25
5054,SEADAL,-3.0
5055,SEADCA,15.375
5056,SEADEN,0.024096385542168676
5057,SEADFW,1.8888888888888888
5058,SEADTW,2.0
5059,SEAEAT,9.058823529411764
5060,SEAELP,-8.0
5061,SEAEUG,6.96875
5062,SEAEWR,4.555555555555555
5063,SEAFAI,0.48148148148148145
5064,SEAFAT,-3.608695652173913
5065,SEAFCA,10.384615384615385
5066,SEAFLL,-10.0
5067,SEAGEG,2.45
5068,SEAGTF,5.333333333333333
5069,SEAHLN,19.0
5070,SEAHNL,-3.0
5071,SEAHOU,-1.5
5072,SEAIAD,0.5
5073,SEAIAH,-0.15384615384615385
5074,SEAICT,6.444444444444445
5075,SEAIND,-4.777777777777778
5076,SEAJFK,2.452830188679245
5077,SEAJNU,6.842105263157895
5078,SEAKOA,2.6666666666666665
5079,SEAKTN,-1.3
5080,SEALAS,-0.04878048780487805
5081,SEALAX,-0.5847457627118644
5082,SEALGB,5.846153846153846
5083,SEALIH,-6.857142857142857
5084,SEALWS,16.0
5085,SEAMCI,5.722222222222222
5086,SEAMCO,-5.823529411764706
5087,SEAMDW,-0.23076923076923078
5088,SEAMFR,6.388888888888889
5089,SEAMIA,9.75
5090,SEAMKE,5.0
5091,SEAMSO,7.481481481481482
5092,SEAMSP,3.066666666666667
5093,SEAMSY,17.5
5094,SEAOAK,0.62
5095,SEAOGG,-2.9130434782608696
5096,SEAOKC,2.0
5097,SEAOMA,11.333333333333334
5098,SEAONT,3.5
5099,SEAORD,0.014925373134328358
5100,SEAPDX,3.707692307692308
5101,SEAPHL,3.4615384615384617
5102,SEAPHX,-0.8552631578947368
5103,SEAPIT,12.5
5104,SEAPSC,5.916666666666667
5105,SEAPSP,9.68421052631579
5106,SEAPUW,2.619047619047619
5107,SEARDM,8.548387096774194
5108,SEARDU,4.75
5109,SEARNO,3.4285714285714284
5110,SEASAN,7.375
5111,SEASAT,-0.5
5112,SEASBA,7.0
5113,SEASBP,10.6
5114,SEASFO,3.12
5115,SEASIT,-10.0
5116,SEASJC,0.2962962962962963
5117,SEASLC,-1.5
5118,SEASMF,0.9183673469387755
5119,SEASNA,-2.2653061224489797
5120,SEASTL,12.5
5121,SEASTS,10.666666666666666
5122,SEATPA,16.333333333333332
5123,SEATUS,-3.0
5124,SEAYKM,3.782608695652174
5125,SFBABE,5.625
5126,SFBALB,-18.0
5127,SFBAUS,0.0
5128,SFBAVL,-5.375
5129,SFBBGR,-7.0
5130,SFBBIS,-9.0
5131,SFBBLV,7.0
5132,SFBBMI,44.0
5133,SFBBNA,-1.0
5134,SFBCID,12.0
5135,SFBCLE,-3.0
5136,SFBCVG,-5.666666666666667
5137,SFBDAY,5.0
5138,SFBDSM,-4.5
5139,SFBELM,-4.666666666666667
5140,SFBEVV,10.333333333333334
5141,SFBFAR,16.0
5142,SFBFNT,12.0
5143,SFBFSD,-10.0
5144,SFBFWA,56.0
5145,SFBGPT,-8.0
5146,SFBGRR,-12.0
5147,SFBGSO,12.0
5148,SFBGSP,-0.5
5149,SFBHGR,11.0
5150,SFBHTS,-4.666666666666667
5151,SFBIAG,27.0
5152,SFBIND,-0.5
5153,SFBLCK,4.5
5154,SFBLEX,7.0
5155,SFBLIT,10.0
5156,SFBMCI,-2.5
5157,SFBMDT,-6.6
5158,SFBMEM,-19.0
5159,SFBMFE,2.0
5160,SFBMKE,-22.0
5161,SFBMLI,6.0
5162,SFBMSY,-12.0
5163,SFBOKC,2.5
